Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",18,4688000000-E,ROADWAY ITEMS,"THERMO PVT MKG LINES,6""90 MILS",,248500.0,LF,J T RUSSELL & SONS INC,0.58,144130.0,ROWAN,02/20/2024,6270067.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",18,4688000000-E,ROADWAY ITEMS,"THERMO PVT MKG LINES,6""90 MILS",,248500.0,LF,BLYTHE CONSTRUCTION INC,0.75,186375.0,ROWAN,02/20/2024,6739833.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",19,4695000000-E,ROADWAY ITEMS,"THERMO PVT MKG LINES 8""90 MILS",,1661.0,LF,NJR GROUP INC,2.75,4567.75,ROWAN,02/20/2024,5911697.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",19,4695000000-E,ROADWAY ITEMS,"THERMO PVT MKG LINES 8""90 MILS",,1661.0,LF,J T RUSSELL & SONS INC,3.0,4983.0,ROWAN,02/20/2024,6270067.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",19,4695000000-E,ROADWAY ITEMS,"THERMO PVT MKG LINES 8""90 MILS",,1661.0,LF,BLYTHE CONSTRUCTION INC,2.5,4152.5,ROWAN,02/20/2024,6739833.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",20,4709000000-E,ROADWAY ITEMS,"24""WIDE THERMO 90 MILS",,2384.0,LF,NJR GROUP INC,11.0,26224.0,ROWAN,02/20/2024,5911697.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",20,4709000000-E,ROADWAY ITEMS,"24""WIDE THERMO 90 MILS",,2384.0,LF,J T RUSSELL & SONS INC,10.0,23840.0,ROWAN,02/20/2024,6270067.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",20,4709000000-E,ROADWAY ITEMS,"24""WIDE THERMO 90 MILS",,2384.0,LF,BLYTHE CONSTRUCTION INC,10.0,23840.0,ROWAN,02/20/2024,6739833.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",21,4720000000-E,ROADWAY ITEMS,THERMO PVT MKG CHARACTER 90,,28.0,EA,NJR GROUP INC,44.0,1232.0,ROWAN,02/20/2024,5911697.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",21,4720000000-E,ROADWAY ITEMS,THERMO PVT MKG CHARACTER 90,,28.0,EA,J T RUSSELL & SONS INC,100.0,2800.0,ROWAN,02/20/2024,6270067.0,35.6303455,-80.54384499999999
